,Unix Timestamp,Data
243,1620437643.0,587.2
244,1620437644.0,594.2
245,1620437645.0,587.3
246,1620437646.0,567.5
247,1620437647.0,547.8
248,1620437648.0,541.2
249,1620437649.0,548.8
250,1620437650.0,562.0
251,1620437651.0,575.2
252,1620437652.0,583.2
253,1620437653.0,581.0
254,1620437654.0,571.4
255,1620437655.0,564.3
256,1620437656.0,568.9
257,1620437657.0,582.5
258,1620437658.0,590.6
259,1620437659.0,585.5
260,1620437660.0,573.2
261,1620437661.0,562.0
262,1620437662.0,556.5
263,1620437663.0,557.5
264,1620437664.0,565.2
265,1620437665.0,575.8
266,1620437666.0,582.3
267,1620437667.0,583.1
268,1620437668.0,579.4
269,1620437669.0,575.1
270,1620437670.0,573.0
271,1620437671.0,571.3
272,1620437672.0,572.4
273,1620437673.0,581.9
274,1620437674.0,591.4
275,1620437675.0,585.0
276,1620437676.0,566.9
277,1620437677.0,556.6
278,1620437678.0,565.8
279,1620437679.0,581.7
280,1620437680.0,586.1
281,1620437681.0,582.7
282,1620437682.0,579.8
283,1620437683.0,575.7
284,1620437684.0,569.5
285,1620437685.0,570.1
286,1620437686.0,578.6
287,1620437687.0,587.9
288,1620437688.0,592.6
289,1620437689.0,585.2
290,1620437690.0,566.8
291,1620437691.0,552.6
292,1620437692.0,553.2
293,1620437693.0,562.9
294,1620437694.0,573.8
295,1620437695.0,579.9
296,1620437696.0,576.1
297,1620437697.0,566.9
298,1620437698.0,562.7
299,1620437699.0,567.6
300,1620437700.0,575.9
301,1620437701.0,578.8
302,1620437702.0,573.2
303,1620437703.0,564.6
304,1620437704.0,562.9
305,1620437705.0,568.0
306,1620437706.0,573.2
307,1620437707.0,572.6
308,1620437708.0,567.9
309,1620437709.0,567.9
310,1620437710.0,575.4
311,1620437711.0,580.8
312,1620437712.0,574.1
313,1620437713.0,561.6
314,1620437714.0,558.6
315,1620437715.0,567.9
316,1620437716.0,582.4
317,1620437717.0,591.6
318,1620437718.0,588.9
319,1620437719.0,582.3
320,1620437720.0,577.8
321,1620437721.0,573.8
322,1620437722.0,575.5
323,1620437723.0,583.0
324,1620437724.0,581.8
325,1620437725.0,567.6
326,1620437726.0,554.9
327,1620437727.0,553.5
328,1620437728.0,562.5
329,1620437729.0,578.7
330,1620437730.0,591.6
331,1620437731.0,593.6
332,1620437732.0,587.3
333,1620437733.0,571.9
334,1620437734.0,550.1
335,1620437735.0,538.3
336,1620437736.0,547.9
337,1620437737.0,569.1
338,1620437738.0,585.7
339,1620437739.0,586.0
340,1620437740.0,575.9
341,1620437741.0,573.2
342,1620437742.0,583.4
343,1620437743.0,589.3
344,1620437744.0,581.5
345,1620437745.0,570.9
346,1620437746.0,568.2
347,1620437747.0,570.7
348,1620437748.0,577.1
349,1620437749.0,585.7
350,1620437750.0,588.3
351,1620437751.0,584.2
352,1620437752.0,578.6
353,1620437753.0,577.7
354,1620437754.0,585.2
355,1620437755.0,592.9
356,1620437756.0,589.8
357,1620437757.0,575.1
358,1620437758.0,561.0
359,1620437759.0,560.0
360,1620437760.0,574.9
361,1620437761.0,591.9
362,1620437762.0,591.8
363,1620437763.0,573.8
364,1620437764.0,556.4
365,1620437765.0,552.1
366,1620437766.0,560.1
367,1620437767.0,573.3
368,1620437768.0,580.8
369,1620437769.0,576.3
370,1620437770.0,564.8
371,1620437771.0,560.5
372,1620437772.0,571.0
373,1620437773.0,582.8
374,1620437774.0,579.9
375,1620437775.0,566.6
376,1620437776.0,556.9
377,1620437777.0,559.8
378,1620437778.0,573.5
379,1620437779.0,586.1
380,1620437780.0,586.0
381,1620437781.0,574.5
382,1620437782.0,566.6
383,1620437783.0,573.8
384,1620437784.0,588.1
385,1620437785.0,591.2
386,1620437786.0,582.7
387,1620437787.0,573.2
388,1620437788.0,568.7
389,1620437789.0,569.7
390,1620437790.0,573.2
391,1620437791.0,571.3
392,1620437792.0,564.0
393,1620437793.0,563.4
394,1620437794.0,577.0
395,1620437795.0,595.2
396,1620437796.0,603.0
397,1620437797.0,593.9
398,1620437798.0,573.8
399,1620437799.0,557.0
400,1620437800.0,551.3
401,1620437801.0,552.6
402,1620437802.0,558.8
403,1620437803.0,569.9
404,1620437804.0,578.4
405,1620437805.0,577.6
406,1620437806.0,570.7
407,1620437807.0,568.1
408,1620437808.0,574.3
409,1620437809.0,583.4
410,1620437810.0,586.4
411,1620437811.0,579.4
412,1620437812.0,566.5
413,1620437813.0,561.2
414,1620437814.0,566.8
415,1620437815.0,573.6
416,1620437816.0,577.3
417,1620437817.0,579.4
418,1620437818.0,578.5
419,1620437819.0,573.6
420,1620437820.0,574.5
421,1620437821.0,584.6
422,1620437822.0,594.8
423,1620437823.0,592.9
424,1620437824.0,578.9
425,1620437825.0,567.6
426,1620437826.0,568.6
427,1620437827.0,575.9
428,1620437828.0,578.5
429,1620437829.0,576.0
430,1620437830.0,576.0
431,1620437831.0,578.3
432,1620437832.0,580.2
433,1620437833.0,579.5
434,1620437834.0,574.5
435,1620437835.0,570.8
436,1620437836.0,575.8
437,1620437837.0,587.9
438,1620437838.0,594.8
439,1620437839.0,590.5
440,1620437840.0,581.9
441,1620437841.0,577.1
442,1620437842.0,577.8
443,1620437843.0,577.8
444,1620437844.0,572.7
445,1620437845.0,567.2
446,1620437846.0,571.1
447,1620437847.0,584.2
448,1620437848.0,592.7
449,1620437849.0,589.2
450,1620437850.0,579.7
451,1620437851.0,571.3
452,1620437852.0,562.8
453,1620437853.0,553.4
454,1620437854.0,554.8
455,1620437855.0,572.8
456,1620437856.0,586.6
457,1620437857.0,580.5
458,1620437858.0,566.7
459,1620437859.0,561.9
460,1620437860.0,566.4
461,1620437861.0,575.6
462,1620437862.0,581.7
463,1620437863.0,577.5
464,1620437864.0,564.8
465,1620437865.0,555.1
466,1620437866.0,557.0
467,1620437867.0,568.7
468,1620437868.0,583.2
469,1620437869.0,592.8
470,1620437870.0,591.3
471,1620437871.0,576.2
472,1620437872.0,555.3
473,1620437873.0,547.2
474,1620437874.0,561.1
475,1620437875.0,584.7
476,1620437876.0,601.7
477,1620437877.0,599.3
478,1620437878.0,577.9
479,1620437879.0,558.0
480,1620437880.0,557.9
481,1620437881.0,571.2
482,1620437882.0,578.7
483,1620437883.0,575.5
484,1620437884.0,570.4
485,1620437885.0,574.9
486,1620437886.0,587.8
487,1620437887.0,597.4
488,1620437888.0,598.7
489,1620437889.0,590.4
490,1620437890.0,575.0
491,1620437891.0,562.7
492,1620437892.0,562.7
493,1620437893.0,568.8
494,1620437894.0,569.8
495,1620437895.0,568.6
496,1620437896.0,571.8
497,1620437897.0,580.0
498,1620437898.0,589.9
499,1620437899.0,595.3
500,1620437900.0,593.7
501,1620437901.0,584.3
502,1620437902.0,568.1
503,1620437903.0,554.0
504,1620437904.0,546.4
505,1620437905.0,544.9
506,1620437906.0,550.4
507,1620437907.0,567.6
508,1620437908.0,591.6
509,1620437909.0,605.6
510,1620437910.0,601.8
511,1620437911.0,588.6
512,1620437912.0,573.8
513,1620437913.0,562.8
514,1620437914.0,564.1
515,1620437915.0,577.4
516,1620437916.0,587.8
517,1620437917.0,583.6
518,1620437918.0,571.4
519,1620437919.0,565.6
520,1620437920.0,575.3
521,1620437921.0,592.9
522,1620437922.0,603.5
523,1620437923.0,602.0
524,1620437924.0,589.4
525,1620437925.0,571.1
526,1620437926.0,556.8
527,1620437927.0,552.6
528,1620437928.0,557.8
529,1620437929.0,570.7
530,1620437930.0,583.8
531,1620437931.0,583.7
532,1620437932.0,571.4
533,1620437933.0,564.4
534,1620437934.0,570.9
535,1620437935.0,582.2
536,1620437936.0,588.3
537,1620437937.0,584.6
538,1620437938.0,570.7
539,1620437939.0,553.6
540,1620437940.0,545.2
541,1620437941.0,553.8
542,1620437942.0,570.7
543,1620437943.0,579.6
544,1620437944.0,579.6
545,1620437945.0,580.6
546,1620437946.0,584.0
547,1620437947.0,584.7
548,1620437948.0,579.9
549,1620437949.0,572.9
550,1620437950.0,569.4
551,1620437951.0,567.5
552,1620437952.0,567.8
553,1620437953.0,573.8
554,1620437954.0,581.7
555,1620437955.0,587.9
556,1620437956.0,590.3
557,1620437957.0,588.0
558,1620437958.0,581.0
559,1620437959.0,572.7
560,1620437960.0,567.6
561,1620437961.0,565.0
562,1620437962.0,565.7
563,1620437963.0,570.3
564,1620437964.0,574.4
565,1620437965.0,577.9
566,1620437966.0,586.3
567,1620437967.0,596.1
568,1620437968.0,597.2
569,1620437969.0,588.4
570,1620437970.0,577.2
571,1620437971.0,569.5
572,1620437972.0,567.1
573,1620437973.0,570.5
574,1620437974.0,575.8
575,1620437975.0,576.4
576,1620437976.0,573.4
577,1620437977.0,574.6
578,1620437978.0,583.2
579,1620437979.0,592.6
580,1620437980.0,592.6
581,1620437981.0,580.4
582,1620437982.0,564.3
583,1620437983.0,552.5
584,1620437984.0,550.7
585,1620437985.0,561.7
586,1620437986.0,577.7
587,1620437987.0,584.1
588,1620437988.0,577.0
589,1620437989.0,569.3
590,1620437990.0,568.2
591,1620437991.0,568.3
592,1620437992.0,566.8
593,1620437993.0,572.2
594,1620437994.0,582.7
595,1620437995.0,589.6
596,1620437996.0,589.7
597,1620437997.0,580.4
598,1620437998.0,569.4
599,1620437999.0,566.5
600,1620438000.0,570.8
601,1620438001.0,580.4
602,1620438002.0,594.0
603,1620438003.0,602.4
604,1620438004.0,595.1
605,1620438005.0,574.6
606,1620438006.0,559.0
607,1620438007.0,561.5
608,1620438008.0,574.4
609,1620438009.0,582.6
610,1620438010.0,579.9
611,1620438011.0,570.3
612,1620438012.0,565.8
613,1620438013.0,573.8
614,1620438014.0,586.3
615,1620438015.0,593.3
616,1620438016.0,589.9
617,1620438017.0,579.7
618,1620438018.0,573.3
619,1620438019.0,576.3
620,1620438020.0,580.8
621,1620438021.0,578.0
622,1620438022.0,569.4
623,1620438023.0,563.2
624,1620438024.0,564.0
625,1620438025.0,572.0
626,1620438026.0,587.0
627,1620438027.0,600.2
628,1620438028.0,595.7
629,1620438029.0,577.4
630,1620438030.0,564.7
631,1620438031.0,563.5
632,1620438032.0,571.0
633,1620438033.0,582.0
634,1620438034.0,586.1
635,1620438035.0,576.7
636,1620438036.0,564.9
637,1620438037.0,569.2
638,1620438038.0,585.8
639,1620438039.0,596.4
640,1620438040.0,591.6
641,1620438041.0,575.5
642,1620438042.0,560.1
643,1620438043.0,556.8
644,1620438044.0,566.2
645,1620438045.0,579.2
646,1620438046.0,583.5
647,1620438047.0,578.9
648,1620438048.0,573.9
649,1620438049.0,570.4
650,1620438050.0,573.0
651,1620438051.0,582.7
652,1620438052.0,587.2
653,1620438053.0,578.9
654,1620438054.0,566.9
655,1620438055.0,562.9
656,1620438056.0,569.0
657,1620438057.0,577.0
658,1620438058.0,578.6
659,1620438059.0,571.9
660,1620438060.0,567.8
661,1620438061.0,574.9
662,1620438062.0,584.3
663,1620438063.0,586.0
664,1620438064.0,583.9
665,1620438065.0,580.3
666,1620438066.0,570.3
667,1620438067.0,559.5
668,1620438068.0,557.2
669,1620438069.0,566.0
670,1620438070.0,577.1
671,1620438071.0,581.5
672,1620438072.0,580.8
673,1620438073.0,578.6
674,1620438074.0,579.3
675,1620438075.0,586.3
676,1620438076.0,592.2
677,1620438077.0,585.8
678,1620438078.0,571.1
679,1620438079.0,560.5
680,1620438080.0,560.3
681,1620438081.0,569.2
682,1620438082.0,580.5
683,1620438083.0,586.2
684,1620438084.0,584.8
685,1620438085.0,582.9
686,1620438086.0,583.2
687,1620438087.0,585.7
688,1620438088.0,589.0
689,1620438089.0,587.7
690,1620438090.0,579.5
691,1620438091.0,567.3
692,1620438092.0,560.0
693,1620438093.0,567.0
694,1620438094.0,584.0
695,1620438095.0,597.4
696,1620438096.0,596.5
697,1620438097.0,583.5
698,1620438098.0,568.0
699,1620438099.0,559.3
700,1620438100.0,565.3
701,1620438101.0,579.7
702,1620438102.0,588.6
703,1620438103.0,585.2
704,1620438104.0,575.3
705,1620438105.0,569.0
706,1620438106.0,574.1
707,1620438107.0,585.6
708,1620438108.0,589.7
709,1620438109.0,582.4
710,1620438110.0,575.0
711,1620438111.0,576.9
712,1620438112.0,578.5
713,1620438113.0,572.2
714,1620438114.0,568.6
715,1620438115.0,573.6
716,1620438116.0,576.1
717,1620438117.0,573.4
718,1620438118.0,577.6
719,1620438119.0,591.1
720,1620438120.0,598.9
721,1620438121.0,591.0
722,1620438122.0,574.2
723,1620438123.0,563.9
724,1620438124.0,565.2
725,1620438125.0,569.8
726,1620438126.0,573.7
727,1620438127.0,579.0
728,1620438128.0,584.2
729,1620438129.0,584.5
730,1620438130.0,577.8
731,1620438131.0,567.3
732,1620438132.0,560.9
733,1620438133.0,564.0
734,1620438134.0,578.4
735,1620438135.0,592.2
736,1620438136.0,590.1
737,1620438137.0,574.9
738,1620438138.0,560.4
739,1620438139.0,559.7
740,1620438140.0,573.4
741,1620438141.0,583.1
742,1620438142.0,576.4
743,1620438143.0,565.2
744,1620438144.0,564.7
745,1620438145.0,576.0
746,1620438146.0,590.5
747,1620438147.0,598.8
748,1620438148.0,596.8
749,1620438149.0,586.5
750,1620438150.0,573.8
751,1620438151.0,565.1
752,1620438152.0,564.5
753,1620438153.0,570.2
754,1620438154.0,575.0
755,1620438155.0,579.9
756,1620438156.0,587.4
757,1620438157.0,591.2
758,1620438158.0,583.3
759,1620438159.0,568.6
760,1620438160.0,562.5
761,1620438161.0,570.2
762,1620438162.0,583.0
763,1620438163.0,587.1
764,1620438164.0,578.8
765,1620438165.0,568.7
766,1620438166.0,564.6
767,1620438167.0,567.9
768,1620438168.0,579.7
769,1620438169.0,593.4
770,1620438170.0,597.0
771,1620438171.0,590.0
772,1620438172.0,580.7
773,1620438173.0,575.4
774,1620438174.0,574.8
775,1620438175.0,578.8
776,1620438176.0,584.4
777,1620438177.0,585.0
778,1620438178.0,578.5
779,1620438179.0,568.0
780,1620438180.0,560.9
781,1620438181.0,565.4
782,1620438182.0,579.9
783,1620438183.0,592.2
784,1620438184.0,592.7
785,1620438185.0,584.2
786,1620438186.0,571.7
787,1620438187.0,561.9
788,1620438188.0,561.9
789,1620438189.0,568.4
790,1620438190.0,574.4
791,1620438191.0,579.6
792,1620438192.0,585.4
793,1620438193.0,589.2
794,1620438194.0,587.8
795,1620438195.0,582.9
796,1620438196.0,577.2
797,1620438197.0,571.6
798,1620438198.0,566.1
799,1620438199.0,561.3
800,1620438200.0,563.1
801,1620438201.0,572.5
802,1620438202.0,579.2
803,1620438203.0,578.4
804,1620438204.0,576.2
805,1620438205.0,574.3
806,1620438206.0,570.6
807,1620438207.0,569.6
808,1620438208.0,577.5
809,1620438209.0,590.5
810,1620438210.0,597.1
811,1620438211.0,590.9
812,1620438212.0,574.6
813,1620438213.0,558.9
814,1620438214.0,553.0
815,1620438215.0,559.1
816,1620438216.0,576.5
817,1620438217.0,598.4
818,1620438218.0,607.6
819,1620438219.0,599.0
820,1620438220.0,583.8
821,1620438221.0,569.5
822,1620438222.0,559.4
823,1620438223.0,558.5
824,1620438224.0,570.8
825,1620438225.0,588.6
826,1620438226.0,596.4
827,1620438227.0,588.5
828,1620438228.0,572.3
829,1620438229.0,561.7
830,1620438230.0,565.9
831,1620438231.0,578.5
832,1620438232.0,588.0
833,1620438233.0,588.4
834,1620438234.0,582.9
835,1620438235.0,577.6
836,1620438236.0,573.0
837,1620438237.0,569.1
838,1620438238.0,567.2
839,1620438239.0,571.0
840,1620438240.0,580.7
841,1620438241.0,586.1
842,1620438242.0,583.7
843,1620438243.0,579.0
844,1620438244.0,577.1
845,1620438245.0,579.4
846,1620438246.0,584.9
847,1620438247.0,589.4
848,1620438248.0,586.1
849,1620438249.0,575.6
850,1620438250.0,566.0
851,1620438251.0,566.5
852,1620438252.0,576.9
853,1620438253.0,585.4
854,1620438254.0,585.6
855,1620438255.0,583.7
856,1620438256.0,583.8
857,1620438257.0,583.3
858,1620438258.0,582.2
859,1620438259.0,580.7
860,1620438260.0,577.6
861,1620438261.0,574.9
862,1620438262.0,576.9
863,1620438263.0,583.6
864,1620438264.0,589.1
865,1620438265.0,587.9
866,1620438266.0,581.5
867,1620438267.0,576.1
868,1620438268.0,574.8
869,1620438269.0,574.9
870,1620438270.0,573.9
871,1620438271.0,576.9
872,1620438272.0,585.1
873,1620438273.0,590.8
874,1620438274.0,588.0
875,1620438275.0,576.9
876,1620438276.0,566.1
877,1620438277.0,563.3
878,1620438278.0,568.3
879,1620438279.0,574.4
880,1620438280.0,578.4
881,1620438281.0,583.1
882,1620438282.0,586.5
883,1620438283.0,584.9
884,1620438284.0,582.7
885,1620438285.0,580.2
886,1620438286.0,574.6
887,1620438287.0,568.2
888,1620438288.0,563.0
889,1620438289.0,561.5
890,1620438290.0,565.2
891,1620438291.0,572.1
892,1620438292.0,583.1
893,1620438293.0,595.5
894,1620438294.0,599.5
895,1620438295.0,594.4
896,1620438296.0,587.9
897,1620438297.0,579.0
898,1620438298.0,567.9
899,1620438299.0,560.0
900,1620438300.0,559.4
901,1620438301.0,568.2
902,1620438302.0,581.9
903,1620438303.0,594.5
904,1620438304.0,595.1
905,1620438305.0,583.8
906,1620438306.0,572.8
907,1620438307.0,576.3
908,1620438308.0,588.7
909,1620438309.0,594.7
910,1620438310.0,589.9
911,1620438311.0,577.6
912,1620438312.0,562.7
913,1620438313.0,557.8
914,1620438314.0,566.9
915,1620438315.0,580.5
916,1620438316.0,592.1
917,1620438317.0,596.9
918,1620438318.0,587.7
919,1620438319.0,572.5
920,1620438320.0,569.1
921,1620438321.0,576.1
922,1620438322.0,582.3
923,1620438323.0,581.8
924,1620438324.0,577.1
925,1620438325.0,571.0
926,1620438326.0,565.8
927,1620438327.0,567.7
928,1620438328.0,580.9
929,1620438329.0,594.4
930,1620438330.0,593.4
931,1620438331.0,581.5
932,1620438332.0,570.6
933,1620438333.0,567.3
934,1620438334.0,575.1
935,1620438335.0,587.3
936,1620438336.0,592.6
937,1620438337.0,586.1
938,1620438338.0,572.1
939,1620438339.0,560.0
940,1620438340.0,559.5
941,1620438341.0,573.3
942,1620438342.0,592.5
943,1620438343.0,603.7
944,1620438344.0,597.9
945,1620438345.0,579.5
946,1620438346.0,563.2
947,1620438347.0,561.6
948,1620438348.0,571.0
949,1620438349.0,577.4
950,1620438350.0,575.8
951,1620438351.0,571.3
952,1620438352.0,569.8
953,1620438353.0,574.2
954,1620438354.0,583.7
955,1620438355.0,595.2
956,1620438356.0,602.7
957,1620438357.0,596.3
958,1620438358.0,575.7
959,1620438359.0,556.8
960,1620438360.0,553.1
961,1620438361.0,565.9
962,1620438362.0,583.3
963,1620438363.0,588.4
964,1620438364.0,580.7
965,1620438365.0,575.7
966,1620438366.0,583.8
967,1620438367.0,596.3
968,1620438368.0,598.4
969,1620438369.0,591.4
970,1620438370.0,583.5
971,1620438371.0,580.6
972,1620438372.0,581.3
973,1620438373.0,576.1
974,1620438374.0,566.9
975,1620438375.0,561.7
976,1620438376.0,563.3
977,1620438377.0,573.6
978,1620438378.0,588.5
979,1620438379.0,596.5
980,1620438380.0,596.7
981,1620438381.0,593.6
982,1620438382.0,589.2
983,1620438383.0,584.5
984,1620438384.0,577.3
985,1620438385.0,569.8
986,1620438386.0,565.6
987,1620438387.0,570.1
988,1620438388.0,579.5
989,1620438389.0,585.2
990,1620438390.0,586.6
991,1620438391.0,582.9
992,1620438392.0,575.1
993,1620438393.0,573.7
994,1620438394.0,581.7
995,1620438395.0,592.1
996,1620438396.0,596.7
997,1620438397.0,589.0
998,1620438398.0,572.8
999,1620438399.0,558.8
1000,1620438400.0,555.9
1001,1620438401.0,563.1
1002,1620438402.0,574.9
1003,1620438403.0,585.2
1004,1620438404.0,583.5
1005,1620438405.0,572.2
1006,1620438406.0,566.8
1007,1620438407.0,572.4
1008,1620438408.0,584.5
1009,1620438409.0,592.9
1010,1620438410.0,589.6
1011,1620438411.0,574.4
1012,1620438412.0,562.8
1013,1620438413.0,566.3
1014,1620438414.0,575.8
1015,1620438415.0,581.5
1016,1620438416.0,580.4
1017,1620438417.0,575.3
1018,1620438418.0,574.3
1019,1620438419.0,585.8
1020,1620438420.0,598.8
1021,1620438421.0,597.5
1022,1620438422.0,582.2
1023,1620438423.0,564.5
1024,1620438424.0,554.2
1025,1620438425.0,558.5
1026,1620438426.0,574.6
1027,1620438427.0,592.8
1028,1620438428.0,599.0
1029,1620438429.0,588.8
1030,1620438430.0,574.5
1031,1620438431.0,571.2
1032,1620438432.0,583.0
1033,1620438433.0,598.7
1034,1620438434.0,599.3
1035,1620438435.0,580.7
1036,1620438436.0,559.5
1037,1620438437.0,553.2
1038,1620438438.0,562.1
1039,1620438439.0,576.8
1040,1620438440.0,589.6
1041,1620438441.0,596.6
1042,1620438442.0,595.1
1043,1620438443.0,586.1
1044,1620438444.0,577.2
1045,1620438445.0,575.6
1046,1620438446.0,583.3
1047,1620438447.0,593.3
1048,1620438448.0,592.3
1049,1620438449.0,582.2
1050,1620438450.0,574.4
1051,1620438451.0,571.7
1052,1620438452.0,571.6
1053,1620438453.0,574.6
1054,1620438454.0,579.7
1055,1620438455.0,584.5
1056,1620438456.0,588.3
1057,1620438457.0,587.3
1058,1620438458.0,583.0
1059,1620438459.0,582.4
1060,1620438460.0,583.5
1061,1620438461.0,582.3
1062,1620438462.0,579.6
1063,1620438463.0,577.9
1064,1620438464.0,577.5
1065,1620438465.0,578.2
1066,1620438466.0,579.2
1067,1620438467.0,580.1
1068,1620438468.0,582.4
