ride_id,UTC,IMU A2
15692,2018-11-09 20:26:26.370000+00:00,-486.0
15692,2018-11-09 20:26:27.162000+00:00,-554.0
15692,2018-11-09 20:26:27.954000+00:00,-477.0
15692,2018-11-09 20:26:28.779000+00:00,-515.0
15692,2018-11-09 20:26:29.571000+00:00,-514.0
15692,2018-11-09 20:26:30.396000+00:00,-502.0
15692,2018-11-09 20:26:31.188000+00:00,-499.0
15692,2018-11-09 20:26:31.980000+00:00,-494.0
15692,2018-11-09 20:26:32.805000+00:00,-495.0
15692,2018-11-09 20:26:33.597000+00:00,-507.0
15692,2018-11-09 20:26:34.389000+00:00,-505.0
15692,2018-11-09 20:26:35.214000+00:00,-499.0
15692,2018-11-09 20:26:36.006000+00:00,-478.0
15692,2018-11-09 20:26:36.798000+00:00,-517.0
15692,2018-11-09 20:26:37.623000+00:00,-567.0
15692,2018-11-09 20:26:38.415000+00:00,-512.0
15692,2018-11-09 20:26:39.240000+00:00,-516.0
15692,2018-11-09 20:26:40.032000+00:00,-493.0
15692,2018-11-09 20:26:40.824000+00:00,-500.0
15692,2018-11-09 20:26:41.649000+00:00,-499.0
15692,2018-11-09 20:26:42.441000+00:00,-514.0
15692,2018-11-09 20:26:43.266000+00:00,-483.0
15692,2018-11-09 20:26:44.058000+00:00,-502.0
15692,2018-11-09 20:26:44.850000+00:00,-485.0
15692,2018-11-09 20:26:45.675000+00:00,-525.0
15692,2018-11-09 20:26:46.467000+00:00,-517.0
15692,2018-11-09 20:26:47.259000+00:00,-551.0
15692,2018-11-09 20:26:48.084000+00:00,-484.0
15692,2018-11-09 20:26:48.876000+00:00,-487.0
15692,2018-11-09 20:26:49.701000+00:00,-498.0
15692,2018-11-09 20:26:50.493000+00:00,-490.0
15692,2018-11-09 20:26:51.318000+00:00,-310.0
15692,2018-11-09 20:26:52.110000+00:00,-498.0
15692,2018-11-09 20:26:52.902000+00:00,-492.0
15692,2018-11-09 20:26:53.727000+00:00,-562.0
15692,2018-11-09 20:26:54.519000+00:00,-625.0
15692,2018-11-09 20:26:55.311000+00:00,-410.0
15692,2018-11-09 20:26:56.136000+00:00,-408.0
15692,2018-11-09 20:26:56.928000+00:00,-435.0
15692,2018-11-09 20:26:57.753000+00:00,-525.0
15692,2018-11-09 20:26:58.545000+00:00,-494.0
15692,2018-11-09 20:26:59.370000+00:00,-489.0
15692,2018-11-09 20:27:00.162000+00:00,-551.0
15692,2018-11-09 20:27:00.954000+00:00,-516.0
15692,2018-11-09 20:27:01.779000+00:00,-376.0
15692,2018-11-09 20:27:02.571000+00:00,-478.0
15692,2018-11-09 20:27:03.363000+00:00,-509.0
15692,2018-11-09 20:27:04.188000+00:00,-487.0
15692,2018-11-09 20:27:04.980000+00:00,-400.0
15692,2018-11-09 20:27:05.805000+00:00,-636.0
15692,2018-11-09 20:27:06.597000+00:00,-462.0
15692,2018-11-09 20:27:07.389000+00:00,-450.0
15692,2018-11-09 20:27:08.214000+00:00,-463.0
15692,2018-11-09 20:27:09.006000+00:00,-458.0
15692,2018-11-09 20:27:09.831000+00:00,-423.0
15692,2018-11-09 20:27:10.623000+00:00,-465.0
15692,2018-11-09 20:27:11.415000+00:00,-465.0
15692,2018-11-09 20:27:12.240000+00:00,-489.0
15692,2018-11-09 20:27:13.032000+00:00,-503.0
15692,2018-11-09 20:27:13.824000+00:00,-465.0
15692,2018-11-09 20:27:14.649000+00:00,-501.0
15692,2018-11-09 20:27:15.441000+00:00,-402.0
15692,2018-11-09 20:27:16.266000+00:00,-519.0
15692,2018-11-09 20:27:17.058000+00:00,-533.0
15692,2018-11-09 20:27:17.850000+00:00,-524.0
15692,2018-11-09 20:27:18.675000+00:00,-503.0
15692,2018-11-09 20:27:19.467000+00:00,-555.0
15692,2018-11-09 20:27:20.292000+00:00,-441.0
15692,2018-11-09 20:27:21.084000+00:00,-531.0
15692,2018-11-09 20:27:21.876000+00:00,-452.0
15692,2018-11-09 20:27:22.734000+00:00,-195.0
15692,2018-11-09 20:27:23.757000+00:00,-467.0
15692,2018-11-09 20:27:24.747000+00:00,-499.0
15692,2018-11-09 20:27:25.770000+00:00,-507.0
15692,2018-11-09 20:27:26.760000+00:00,-518.0
15692,2018-11-09 20:27:27.783000+00:00,-517.0
15692,2018-11-09 20:27:28.773000+00:00,-514.0
15692,2018-11-09 20:27:29.796000+00:00,-621.0
15692,2018-11-09 20:27:30.786000+00:00,-476.0
15692,2018-11-09 20:27:31.809000+00:00,-472.0
15692,2018-11-09 20:27:32.799000+00:00,-520.0
15692,2018-11-09 20:27:33.822000+00:00,-539.0
15692,2018-11-09 20:27:34.812000+00:00,-470.0
15692,2018-11-09 20:27:35.802000+00:00,-563.0
15692,2018-11-09 20:27:36.825000+00:00,-343.0
15692,2018-11-09 20:27:37.848000+00:00,-524.0
15692,2018-11-09 20:27:38.673000+00:00,-572.0
15692,2018-11-09 20:27:39.498000+00:00,-575.0
15692,2018-11-09 20:27:40.290000+00:00,-528.0
15692,2018-11-09 20:27:41.115000+00:00,-549.0
15692,2018-11-09 20:27:41.907000+00:00,-405.0
15692,2018-11-09 20:27:42.732000+00:00,-507.0
15692,2018-11-09 20:27:43.524000+00:00,-442.0
15692,2018-11-09 20:27:44.316000+00:00,-490.0
15692,2018-11-09 20:27:45.141000+00:00,-478.0
15692,2018-11-09 20:27:45.933000+00:00,-504.0
15692,2018-11-09 20:27:46.725000+00:00,-490.0
15692,2018-11-09 20:27:47.550000+00:00,-496.0
15692,2018-11-09 20:27:48.342000+00:00,-489.0
15692,2018-11-09 20:27:49.167000+00:00,-499.0
15692,2018-11-09 20:27:49.959000+00:00,-539.0
15692,2018-11-09 20:27:50.751000+00:00,-481.0
15692,2018-11-09 20:27:51.576000+00:00,-355.0
15692,2018-11-09 20:27:52.368000+00:00,-515.0
15692,2018-11-09 20:27:53.160000+00:00,-527.0
15692,2018-11-09 20:27:53.985000+00:00,-538.0
15692,2018-11-09 20:27:54.777000+00:00,-518.0
15692,2018-11-09 20:27:55.602000+00:00,-541.0
15692,2018-11-09 20:27:56.394000+00:00,-521.0
15692,2018-11-09 20:27:57.219000+00:00,-711.0
15692,2018-11-09 20:27:58.011000+00:00,-498.0
15692,2018-11-09 20:27:58.803000+00:00,-513.0
15692,2018-11-09 20:27:59.628000+00:00,-523.0
15692,2018-11-09 20:28:00.420000+00:00,-544.0
15692,2018-11-09 20:28:01.212000+00:00,-476.0
15692,2018-11-09 20:28:02.037000+00:00,-506.0
15692,2018-11-09 20:28:02.829000+00:00,-414.0
15692,2018-11-09 20:28:03.621000+00:00,-491.0
15692,2018-11-09 20:28:04.446000+00:00,-576.0
15692,2018-11-09 20:28:05.238000+00:00,-522.0
15692,2018-11-09 20:28:06.063000+00:00,-542.0
15692,2018-11-09 20:28:06.855000+00:00,-492.0
15692,2018-11-09 20:28:07.647000+00:00,-525.0
15692,2018-11-09 20:28:08.472000+00:00,-494.0
15692,2018-11-09 20:28:09.264000+00:00,-466.0
15692,2018-11-09 20:28:10.089000+00:00,-507.0
15692,2018-11-09 20:28:10.881000+00:00,-468.0
15692,2018-11-09 20:28:11.673000+00:00,-503.0
15692,2018-11-09 20:28:12.498000+00:00,-529.0
15692,2018-11-09 20:28:13.290000+00:00,-493.0
15692,2018-11-09 20:28:14.115000+00:00,-498.0
15692,2018-11-09 20:28:14.907000+00:00,-504.0
15692,2018-11-09 20:28:15.699000+00:00,-503.0
15692,2018-11-09 20:28:16.524000+00:00,-512.0
15692,2018-11-09 20:28:17.316000+00:00,-510.0
15692,2018-11-09 20:28:18.141000+00:00,-504.0
15692,2018-11-09 20:28:18.933000+00:00,-511.0
15692,2018-11-09 20:28:19.725000+00:00,-503.0
15692,2018-11-09 20:28:20.550000+00:00,-500.0
15692,2018-11-09 20:28:21.342000+00:00,-505.0
15692,2018-11-09 20:28:22.167000+00:00,-514.0
15692,2018-11-09 20:28:22.959000+00:00,-506.0
15692,2018-11-09 20:28:23.751000+00:00,-494.0
15692,2018-11-09 20:28:24.576000+00:00,-492.0
15692,2018-11-09 20:28:25.368000+00:00,-502.0
15692,2018-11-09 20:28:26.160000+00:00,-512.0
15692,2018-11-09 20:28:26.985000+00:00,-501.0
15692,2018-11-09 20:28:27.777000+00:00,-486.0
15692,2018-11-09 20:28:28.602000+00:00,-494.0
15692,2018-11-09 20:28:29.394000+00:00,-481.0
15692,2018-11-09 20:28:30.186000+00:00,-466.0
15692,2018-11-09 20:28:31.011000+00:00,-510.0
15692,2018-11-09 20:28:31.803000+00:00,-520.0
15692,2018-11-09 20:28:32.628000+00:00,-514.0
15692,2018-11-09 20:28:33.420000+00:00,-479.0
15692,2018-11-09 20:28:34.212000+00:00,-480.0
15692,2018-11-09 20:28:35.037000+00:00,-493.0
15692,2018-11-09 20:28:35.829000+00:00,-391.0
15692,2018-11-09 20:28:36.621000+00:00,-460.0
15692,2018-11-09 20:28:37.446000+00:00,-437.0
15692,2018-11-09 20:28:38.238000+00:00,-515.0
15692,2018-11-09 20:28:39.063000+00:00,-527.0
15692,2018-11-09 20:28:39.855000+00:00,-506.0
15692,2018-11-09 20:28:40.647000+00:00,-566.0
15692,2018-11-09 20:28:41.472000+00:00,-530.0
15692,2018-11-09 20:28:42.264000+00:00,-548.0
15692,2018-11-09 20:28:43.089000+00:00,-493.0
15692,2018-11-09 20:28:43.881000+00:00,-609.0
15692,2018-11-09 20:28:44.673000+00:00,-508.0
15692,2018-11-09 20:28:45.498000+00:00,-508.0
15692,2018-11-09 20:28:46.290000+00:00,-530.0
15692,2018-11-09 20:28:47.115000+00:00,-517.0
15692,2018-11-09 20:28:47.907000+00:00,-532.0
15692,2018-11-09 20:28:48.699000+00:00,-519.0
15692,2018-11-09 20:28:49.524000+00:00,-521.0
15692,2018-11-09 20:28:50.316000+00:00,-498.0
15692,2018-11-09 20:28:51.141000+00:00,-500.0
15692,2018-11-09 20:28:51.933000+00:00,-499.0
15692,2018-11-09 20:28:52.725000+00:00,-498.0
15692,2018-11-09 20:28:53.550000+00:00,-503.0
15692,2018-11-09 20:28:54.342000+00:00,-500.0
15692,2018-11-09 20:28:55.167000+00:00,-501.0
15692,2018-11-09 20:28:55.959000+00:00,-503.0
15692,2018-11-09 20:28:56.751000+00:00,-503.0
15692,2018-11-09 20:28:57.576000+00:00,-502.0
15692,2018-11-09 20:28:58.368000+00:00,-502.0
15692,2018-11-09 20:28:59.160000+00:00,-498.0
15692,2018-11-09 20:28:59.985000+00:00,-507.0
15692,2018-11-09 20:29:00.777000+00:00,-500.0
15692,2018-11-09 20:29:01.569000+00:00,-502.0
15692,2018-11-09 20:29:02.394000+00:00,-495.0
15692,2018-11-09 20:29:03.186000+00:00,-502.0
15692,2018-11-09 20:29:04.011000+00:00,-506.0
15692,2018-11-09 20:29:04.803000+00:00,-498.0
15692,2018-11-09 20:29:05.595000+00:00,-503.0
15692,2018-11-09 20:29:06.420000+00:00,-501.0
15692,2018-11-09 20:29:07.212000+00:00,-499.0
15692,2018-11-09 20:29:08.037000+00:00,-503.0
15692,2018-11-09 20:29:08.829000+00:00,-504.0
15692,2018-11-09 20:29:09.654000+00:00,-505.0
15692,2018-11-09 20:29:10.446000+00:00,-498.0
15692,2018-11-09 20:29:11.238000+00:00,-504.0
15692,2018-11-09 20:29:12.063000+00:00,-499.0
15692,2018-11-09 20:29:12.855000+00:00,-500.0
15692,2018-11-09 20:29:13.647000+00:00,-503.0
15692,2018-11-09 20:29:14.472000+00:00,-504.0
15692,2018-11-09 20:29:15.264000+00:00,-505.0
15692,2018-11-09 20:29:16.089000+00:00,-503.0
15692,2018-11-09 20:29:16.881000+00:00,-503.0
15692,2018-11-09 20:29:17.673000+00:00,-500.0
15692,2018-11-09 20:29:18.498000+00:00,-505.0
15692,2018-11-09 20:29:19.290000+00:00,-502.0
15692,2018-11-09 20:29:20.115000+00:00,-503.0
15692,2018-11-09 20:29:20.907000+00:00,-502.0
15692,2018-11-09 20:29:21.699000+00:00,-507.0
15692,2018-11-09 20:29:22.524000+00:00,-502.0
15692,2018-11-09 20:29:23.316000+00:00,-505.0
15692,2018-11-09 20:29:24.141000+00:00,-505.0
15692,2018-11-09 20:29:24.933000+00:00,-503.0
15692,2018-11-09 20:29:25.725000+00:00,-498.0
15692,2018-11-09 20:29:26.550000+00:00,-499.0
15692,2018-11-09 20:29:27.342000+00:00,-499.0
15692,2018-11-09 20:29:28.167000+00:00,-501.0
15692,2018-11-09 20:29:28.959000+00:00,-502.0
15692,2018-11-09 20:29:29.751000+00:00,-505.0
15692,2018-11-09 20:29:30.576000+00:00,-507.0
15692,2018-11-09 20:29:31.368000+00:00,-501.0
15692,2018-11-09 20:29:32.160000+00:00,-502.0
15692,2018-11-09 20:29:32.985000+00:00,-501.0
15692,2018-11-09 20:29:33.777000+00:00,-499.0
15692,2018-11-09 20:29:34.602000+00:00,-501.0
15692,2018-11-09 20:29:35.394000+00:00,-501.0
15692,2018-11-09 20:29:36.186000+00:00,-504.0
15692,2018-11-09 20:29:37.011000+00:00,-502.0
15692,2018-11-09 20:29:37.803000+00:00,-505.0
15692,2018-11-09 20:29:38.595000+00:00,-503.0
15692,2018-11-09 20:29:39.420000+00:00,-501.0
15692,2018-11-09 20:29:40.212000+00:00,-505.0
15692,2018-11-09 20:29:41.037000+00:00,-504.0
15692,2018-11-09 20:29:41.829000+00:00,-502.0
15692,2018-11-09 20:29:42.621000+00:00,-503.0
15692,2018-11-09 20:29:43.446000+00:00,-502.0
15692,2018-11-09 20:29:44.238000+00:00,-500.0
15692,2018-11-09 20:29:45.063000+00:00,-496.0
15692,2018-11-09 20:29:45.855000+00:00,-502.0
15692,2018-11-09 20:29:46.680000+00:00,-501.0
15692,2018-11-09 20:29:47.472000+00:00,-501.0
15692,2018-11-09 20:29:48.264000+00:00,-502.0
15692,2018-11-09 20:29:49.089000+00:00,-502.0
15692,2018-11-09 20:29:49.881000+00:00,-501.0
15692,2018-11-09 20:29:50.673000+00:00,-502.0
15692,2018-11-09 20:29:51.498000+00:00,-500.0
15692,2018-11-09 20:29:52.290000+00:00,-503.0
15692,2018-11-09 20:29:53.082000+00:00,-501.0
15692,2018-11-09 20:29:53.907000+00:00,-501.0
15692,2018-11-09 20:29:54.699000+00:00,-502.0
15692,2018-11-09 20:29:55.524000+00:00,-503.0
15692,2018-11-09 20:29:56.316000+00:00,-505.0
15692,2018-11-09 20:29:57.141000+00:00,-501.0
15692,2018-11-09 20:29:57.933000+00:00,-504.0
15692,2018-11-09 20:29:58.725000+00:00,-503.0
15692,2018-11-09 20:29:59.550000+00:00,-502.0
15692,2018-11-09 20:30:00.342000+00:00,-501.0
15692,2018-11-09 20:30:01.134000+00:00,-504.0
15692,2018-11-09 20:30:01.959000+00:00,-501.0
15692,2018-11-09 20:30:02.751000+00:00,-505.0
15692,2018-11-09 20:30:03.576000+00:00,-500.0
15692,2018-11-09 20:30:04.368000+00:00,-501.0
15692,2018-11-09 20:30:05.160000+00:00,-501.0
15692,2018-11-09 20:30:05.985000+00:00,-503.0
15692,2018-11-09 20:30:06.777000+00:00,-501.0
15692,2018-11-09 20:30:07.569000+00:00,-501.0
15692,2018-11-09 20:30:08.394000+00:00,-503.0
15692,2018-11-09 20:30:09.186000+00:00,-504.0
15692,2018-11-09 20:30:10.011000+00:00,-501.0
15692,2018-11-09 20:30:10.803000+00:00,-499.0
15692,2018-11-09 20:30:11.628000+00:00,-501.0
15692,2018-11-09 20:30:12.420000+00:00,-499.0
15692,2018-11-09 20:30:13.212000+00:00,-500.0
15692,2018-11-09 20:30:14.037000+00:00,-497.0
15692,2018-11-09 20:30:14.829000+00:00,-502.0
15692,2018-11-09 20:30:15.621000+00:00,-489.0
15692,2018-11-09 20:30:16.446000+00:00,-474.0
15692,2018-11-09 20:30:17.238000+00:00,-431.0
15692,2018-11-09 20:30:18.063000+00:00,-478.0
15692,2018-11-09 20:30:18.855000+00:00,-470.0
15692,2018-11-09 20:30:19.647000+00:00,-526.0
15692,2018-11-09 20:30:20.472000+00:00,-516.0
15692,2018-11-09 20:30:21.264000+00:00,-603.0
15692,2018-11-09 20:30:22.089000+00:00,-390.0
15692,2018-11-09 20:30:22.881000+00:00,-558.0
15692,2018-11-09 20:30:23.673000+00:00,-459.0
15692,2018-11-09 20:30:24.498000+00:00,-561.0
15692,2018-11-09 20:30:25.290000+00:00,-561.0
15692,2018-11-09 20:30:26.082000+00:00,-512.0
15692,2018-11-09 20:30:26.907000+00:00,-550.0
15692,2018-11-09 20:30:27.699000+00:00,-586.0
15692,2018-11-09 20:30:28.524000+00:00,-462.0
15692,2018-11-09 20:30:29.316000+00:00,-543.0
15692,2018-11-09 20:30:30.108000+00:00,-570.0
15692,2018-11-09 20:30:30.933000+00:00,-540.0
15692,2018-11-09 20:30:31.725000+00:00,-370.0
15692,2018-11-09 20:30:32.550000+00:00,-557.0
15692,2018-11-09 20:30:33.342000+00:00,-433.0
15692,2018-11-09 20:30:34.167000+00:00,-490.0
15692,2018-11-09 20:30:34.959000+00:00,-538.0
15692,2018-11-09 20:30:35.751000+00:00,-573.0
15692,2018-11-09 20:30:36.576000+00:00,-386.0
15692,2018-11-09 20:30:37.368000+00:00,-493.0
15692,2018-11-09 20:30:38.160000+00:00,-587.0
15692,2018-11-09 20:30:38.985000+00:00,-281.0
15692,2018-11-09 20:30:39.777000+00:00,-588.0
15692,2018-11-09 20:30:40.569000+00:00,-507.0
15692,2018-11-09 20:30:41.394000+00:00,-481.0
15692,2018-11-09 20:30:42.186000+00:00,-621.0
15692,2018-11-09 20:30:43.011000+00:00,-393.0
15692,2018-11-09 20:30:43.803000+00:00,-639.0
15692,2018-11-09 20:30:44.595000+00:00,-421.0
15692,2018-11-09 20:30:45.420000+00:00,-257.0
15692,2018-11-09 20:30:46.212000+00:00,-521.0
15692,2018-11-09 20:30:47.037000+00:00,-394.0
15692,2018-11-09 20:30:47.829000+00:00,-403.0
15692,2018-11-09 20:30:48.621000+00:00,-561.0
15692,2018-11-09 20:30:49.446000+00:00,-628.0
15692,2018-11-09 20:30:50.238000+00:00,-396.0
15692,2018-11-09 20:30:51.063000+00:00,-550.0
15692,2018-11-09 20:30:51.855000+00:00,-529.0
15692,2018-11-09 20:30:52.647000+00:00,-396.0
15692,2018-11-09 20:30:53.472000+00:00,-448.0
15692,2018-11-09 20:30:54.264000+00:00,-521.0
15692,2018-11-09 20:30:55.056000+00:00,-533.0
15692,2018-11-09 20:30:55.881000+00:00,-528.0
15692,2018-11-09 20:30:56.673000+00:00,-510.0
15692,2018-11-09 20:30:57.498000+00:00,-439.0
15692,2018-11-09 20:30:58.290000+00:00,-506.0
15692,2018-11-09 20:30:59.115000+00:00,-523.0
15692,2018-11-09 20:30:59.907000+00:00,-508.0
15692,2018-11-09 20:31:00.699000+00:00,-521.0
15692,2018-11-09 20:31:01.524000+00:00,-515.0
15692,2018-11-09 20:31:02.316000+00:00,-513.0
15692,2018-11-09 20:31:03.141000+00:00,-503.0
15692,2018-11-09 20:31:03.933000+00:00,-496.0
15692,2018-11-09 20:31:04.725000+00:00,-499.0
15692,2018-11-09 20:31:05.550000+00:00,-506.0
15692,2018-11-09 20:31:06.342000+00:00,-487.0
15692,2018-11-09 20:31:07.134000+00:00,-518.0
15692,2018-11-09 20:31:07.959000+00:00,-529.0
15692,2018-11-09 20:31:08.751000+00:00,-496.0
15692,2018-11-09 20:31:09.543000+00:00,-463.0
15692,2018-11-09 20:31:10.368000+00:00,-501.0
15692,2018-11-09 20:31:11.160000+00:00,-492.0
15692,2018-11-09 20:31:11.985000+00:00,-529.0
15692,2018-11-09 20:31:12.777000+00:00,-506.0
15692,2018-11-09 20:31:13.569000+00:00,-465.0
15692,2018-11-09 20:31:14.394000+00:00,-489.0
15692,2018-11-09 20:31:15.186000+00:00,-529.0
15692,2018-11-09 20:31:16.011000+00:00,-484.0
15692,2018-11-09 20:31:16.803000+00:00,-482.0
15692,2018-11-09 20:31:17.628000+00:00,-413.0
15692,2018-11-09 20:31:18.420000+00:00,-479.0
15692,2018-11-09 20:31:19.212000+00:00,-596.0
15692,2018-11-09 20:31:20.037000+00:00,-469.0
15692,2018-11-09 20:31:20.829000+00:00,-534.0
15692,2018-11-09 20:31:21.621000+00:00,-526.0
15692,2018-11-09 20:31:22.446000+00:00,-534.0
15692,2018-11-09 20:31:23.238000+00:00,-639.0
15692,2018-11-09 20:31:24.063000+00:00,-526.0
15692,2018-11-09 20:31:24.855000+00:00,-525.0
15692,2018-11-09 20:31:25.647000+00:00,-500.0
15692,2018-11-09 20:31:26.472000+00:00,-523.0
15692,2018-11-09 20:31:27.264000+00:00,-465.0
15692,2018-11-09 20:31:28.056000+00:00,-482.0
15692,2018-11-09 20:31:28.881000+00:00,-554.0
15692,2018-11-09 20:31:29.673000+00:00,-561.0
15692,2018-11-09 20:31:30.498000+00:00,-530.0
15692,2018-11-09 20:31:31.290000+00:00,-550.0
15692,2018-11-09 20:31:32.082000+00:00,-507.0
15692,2018-11-09 20:31:32.907000+00:00,-537.0
15692,2018-11-09 20:31:33.699000+00:00,-515.0
15692,2018-11-09 20:31:34.524000+00:00,-538.0
15692,2018-11-09 20:31:35.316000+00:00,-469.0
15692,2018-11-09 20:31:36.108000+00:00,-473.0
15692,2018-11-09 20:31:36.933000+00:00,-521.0
15692,2018-11-09 20:31:37.725000+00:00,-512.0
15692,2018-11-09 20:31:38.550000+00:00,-473.0
15692,2018-11-09 20:31:39.342000+00:00,-487.0
15692,2018-11-09 20:31:40.134000+00:00,-463.0
15692,2018-11-09 20:31:40.959000+00:00,-486.0
15692,2018-11-09 20:31:41.751000+00:00,-504.0
15692,2018-11-09 20:31:42.576000+00:00,-498.0
15692,2018-11-09 20:31:43.368000+00:00,-499.0
15692,2018-11-09 20:31:44.160000+00:00,-488.0
15692,2018-11-09 20:31:44.985000+00:00,-476.0
15692,2018-11-09 20:31:45.777000+00:00,-504.0
15692,2018-11-09 20:31:46.569000+00:00,-494.0
15692,2018-11-09 20:31:47.394000+00:00,-495.0
15692,2018-11-09 20:31:48.186000+00:00,-490.0
15692,2018-11-09 20:31:48.978000+00:00,-490.0
15692,2018-11-09 20:31:49.803000+00:00,-489.0
15692,2018-11-09 20:31:50.595000+00:00,-490.0
15692,2018-11-09 20:31:51.420000+00:00,-487.0
15692,2018-11-09 20:31:52.212000+00:00,-491.0
15692,2018-11-09 20:31:53.037000+00:00,-485.0
15692,2018-11-09 20:31:53.829000+00:00,-487.0
15692,2018-11-09 20:31:54.621000+00:00,-486.0
15692,2018-11-09 20:31:55.446000+00:00,-484.0
15692,2018-11-09 20:31:56.238000+00:00,-492.0
15692,2018-11-09 20:31:57.063000+00:00,-486.0
15692,2018-11-09 20:31:57.855000+00:00,-480.0
15692,2018-11-09 20:31:58.647000+00:00,-486.0
15692,2018-11-09 20:31:59.472000+00:00,-488.0
15692,2018-11-09 20:32:00.264000+00:00,-489.0
15692,2018-11-09 20:32:01.056000+00:00,-480.0
15692,2018-11-09 20:32:01.881000+00:00,-488.0
15692,2018-11-09 20:32:02.673000+00:00,-443.0
15692,2018-11-09 20:32:03.498000+00:00,-478.0
15692,2018-11-09 20:32:04.290000+00:00,-490.0
15692,2018-11-09 20:32:05.082000+00:00,-464.0
15692,2018-11-09 20:32:05.907000+00:00,-509.0
15692,2018-11-09 20:32:06.699000+00:00,-508.0
15692,2018-11-09 20:32:07.491000+00:00,-437.0
15692,2018-11-09 20:32:08.316000+00:00,-431.0
15692,2018-11-09 20:32:09.108000+00:00,-466.0
15692,2018-11-09 20:32:09.933000+00:00,-508.0
15692,2018-11-09 20:32:10.725000+00:00,-506.0
15692,2018-11-09 20:32:11.550000+00:00,-484.0
15692,2018-11-09 20:32:12.342000+00:00,-567.0
15692,2018-11-09 20:32:13.134000+00:00,-551.0
15692,2018-11-09 20:32:13.959000+00:00,-481.0
15692,2018-11-09 20:32:14.751000+00:00,-518.0
15692,2018-11-09 20:32:15.543000+00:00,-460.0
15692,2018-11-09 20:32:16.368000+00:00,-462.0
15692,2018-11-09 20:32:17.160000+00:00,-458.0
15692,2018-11-09 20:32:17.985000+00:00,-497.0
15692,2018-11-09 20:32:18.777000+00:00,-530.0
15692,2018-11-09 20:32:19.569000+00:00,-502.0
15692,2018-11-09 20:32:20.394000+00:00,-519.0
15692,2018-11-09 20:32:21.186000+00:00,-534.0
15692,2018-11-09 20:32:22.011000+00:00,-484.0
15692,2018-11-09 20:32:22.803000+00:00,-562.0
15692,2018-11-09 20:32:23.595000+00:00,-468.0
15692,2018-11-09 20:32:24.420000+00:00,-453.0
15692,2018-11-09 20:32:25.212000+00:00,-528.0
15692,2018-11-09 20:32:26.004000+00:00,-512.0
15692,2018-11-09 20:32:26.829000+00:00,-525.0
15692,2018-11-09 20:32:27.621000+00:00,-485.0
15692,2018-11-09 20:32:28.446000+00:00,-528.0
15692,2018-11-09 20:32:29.238000+00:00,-458.0
15692,2018-11-09 20:32:30.063000+00:00,-549.0
15692,2018-11-09 20:32:30.855000+00:00,-484.0
15692,2018-11-09 20:32:31.647000+00:00,-555.0
15692,2018-11-09 20:32:32.472000+00:00,-495.0
15692,2018-11-09 20:32:33.264000+00:00,-460.0
15692,2018-11-09 20:32:34.056000+00:00,-490.0
15692,2018-11-09 20:32:34.881000+00:00,-476.0
15692,2018-11-09 20:32:35.673000+00:00,-439.0
15692,2018-11-09 20:32:36.498000+00:00,-461.0
15692,2018-11-09 20:32:37.290000+00:00,-529.0
15692,2018-11-09 20:32:38.082000+00:00,-493.0
15692,2018-11-09 20:32:38.907000+00:00,-551.0
15692,2018-11-09 20:32:39.699000+00:00,-403.0
15692,2018-11-09 20:32:40.524000+00:00,-487.0
15692,2018-11-09 20:32:41.316000+00:00,-426.0
15692,2018-11-09 20:32:42.108000+00:00,-498.0
15692,2018-11-09 20:32:42.933000+00:00,-626.0
15692,2018-11-09 20:32:43.725000+00:00,-513.0
15692,2018-11-09 20:32:44.517000+00:00,-427.0
15692,2018-11-09 20:32:45.342000+00:00,-370.0
15692,2018-11-09 20:32:46.134000+00:00,-439.0
15692,2018-11-09 20:32:46.959000+00:00,-356.0
15692,2018-11-09 20:32:47.751000+00:00,-463.0
15692,2018-11-09 20:32:48.543000+00:00,-665.0
15692,2018-11-09 20:32:49.368000+00:00,-517.0
15692,2018-11-09 20:32:50.160000+00:00,-549.0
15692,2018-11-09 20:32:50.952000+00:00,-508.0
15692,2018-11-09 20:32:51.777000+00:00,-448.0
15692,2018-11-09 20:32:52.569000+00:00,-519.0
15692,2018-11-09 20:32:53.394000+00:00,-609.0
15692,2018-11-09 20:32:54.186000+00:00,-608.0
15692,2018-11-09 20:32:54.978000+00:00,-465.0
15692,2018-11-09 20:32:55.803000+00:00,-442.0
15692,2018-11-09 20:32:56.595000+00:00,-620.0
15692,2018-11-09 20:32:57.420000+00:00,-502.0
15692,2018-11-09 20:32:58.212000+00:00,-454.0
15692,2018-11-09 20:32:59.037000+00:00,-620.0
15692,2018-11-09 20:32:59.829000+00:00,-606.0
15692,2018-11-09 20:33:00.621000+00:00,-341.0
15692,2018-11-09 20:33:01.446000+00:00,-416.0
15692,2018-11-09 20:33:02.238000+00:00,-462.0
15692,2018-11-09 20:33:03.063000+00:00,-438.0
15692,2018-11-09 20:33:03.855000+00:00,-470.0
15692,2018-11-09 20:33:04.647000+00:00,-559.0
15692,2018-11-09 20:33:05.472000+00:00,-460.0
15692,2018-11-09 20:33:06.264000+00:00,-496.0
15692,2018-11-09 20:33:07.056000+00:00,-528.0
15692,2018-11-09 20:33:07.881000+00:00,-730.0
15692,2018-11-09 20:33:08.673000+00:00,-325.0
15692,2018-11-09 20:33:09.465000+00:00,-477.0
15692,2018-11-09 20:33:10.290000+00:00,-494.0
